Location;Parameter;Analytical Method;Calculated Method;Qual;Result;Units;MDL;ML;RL;Sampling Date;Sampling Time;Analysis Date;Analysis Time;Review Priority Indicator;QA Codes;Comments;Facility Name;Report Name;Latitude;Longitude;Receiving Water Body
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;760;mg/L;35,0;35,0;35,0;2022-09-04;23:55:00;2022-09-06;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for September 2022;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;760;mg/L;35,0;;35,0;2022-09-30;00:00:00;2022-09-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for September 2022;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;786;mg/L;35,0;35,0;35,0;2022-10-04;23:55:00;2022-10-07;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for October 2022;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;786;mg/L;35,0;;35,0;2022-10-31;00:00:00;2022-10-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for October 2022;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;764;mg/L;35,0;35,0;35,0;2022-11-03;23:55:00;2022-11-07;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2022;34,1372;-118,27422;Los Angeles River
RSW-LAGT650;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;580;mg/L;35,0;35,0;35,0;2022-11-15;07:40:00;2022-11-15;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2022;34,1377;-118,27532;Los Angeles River
RSW-LAGT654(a);Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;618;mg/L;35,0;35,0;35,0;2022-11-15;08:10:00;2022-11-15;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2022;34,13;-118,27314;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;764;mg/L;35,0;;35,0;2022-11-30;00:00:00;2022-11-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2022;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;766;mg/L;35,0;35,0;35,0;2022-12-03;23:59:00;2022-12-06;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2022;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;766;mg/L;35,0;;35,0;2022-12-31;00:00:00;2022-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2022;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;746;mg/L;35,0;35,0;35,0;2023-01-03;12:00:00;2023-01-05;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for January 2023;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;746;mg/L;35,0;;35,0;2023-01-31;00:00:00;2023-01-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for January 2023;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;742;mg/L;35,0;35,0;35,0;2023-02-04;23:55:00;2023-02-08;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2023;34,1372;-118,27422;Los Angeles River
RSW-LAGT650;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;606;mg/L;35,0;35,0;35,0;2023-02-07;07:45:00;2023-02-08;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2023;34,1377;-118,27532;Los Angeles River
RSW-LAGT654(a);Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;662;mg/L;35,0;35,0;35,0;2023-02-07;08:15:00;2023-02-08;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2023;34,13;-118,27314;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;742;mg/L;35,0;;35,0;2023-02-28;00:00:00;2023-02-28;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2023;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;680;mg/L;35,0;35,0;35,0;2023-03-02;23:55:00;2023-03-06;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for March 2023;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;680;mg/L;35,0;;35,0;2023-03-31;00:00:00;2023-03-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for March 2023;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;556;mg/L;35,0;35,0;35,0;2023-04-03;23:55:00;2023-04-07;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for April 2023;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;556;mg/L;35,0;;35,0;2023-04-30;00:00:00;2023-04-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for April 2023;34,1372;-118,27422;Los Angeles River
RSW-LAGT650;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;908;mg/L;35,0;35,0;35,0;2023-05-02;07:15:00;2023-05-04;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for May 2023;34,1377;-118,27532;Los Angeles River
RSW-LAGT654(a);Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;902;mg/L;35,0;35,0;35,0;2023-05-02;07:45:00;2023-05-04;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for May 2023;34,13;-118,27314;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;632;mg/L;35,0;35,0;35,0;2023-05-03;23:55:00;2023-05-04;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for May 2023;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;632;mg/L;35,0;;35,0;2023-05-31;00:00:00;2023-05-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for May 2023;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;654;mg/L;35,0;35,0;35,0;2023-06-02;23:55:00;2023-06-05;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2023;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;654;mg/L;35,0;;35,0;2023-06-30;00:00:00;2023-06-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2023;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;654;mg/L;35,0;35,0;35,0;2023-07-07;12:00:00;2023-07-10;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for July 2023;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;654;mg/L;35,0;;35,0;2023-07-31;00:00:00;2023-07-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for July 2023;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;662;mg/L;35,0;35,0;35,0;2023-08-01;23:55:00;2023-08-03;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for August 2023;34,1372;-118,27422;Los Angeles River
RSW-LAGT650;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;600;mg/L;35,0;35,0;35,0;2023-08-01;07:35:00;2023-08-03;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for August 2023;34,1377;-118,27532;Los Angeles River
RSW-LAGT654(a);Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;584;mg/L;35,0;35,0;35,0;2023-08-01;08:15:00;2023-08-03;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for August 2023;34,13;-118,27314;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;662;mg/L;35,0;;35,0;2023-08-31;00:00:00;2023-08-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for August 2023;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;626;mg/L;35,0;35,0;35,0;2023-09-04;23:55:00;2023-09-07;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for September 2023;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;626;mg/L;35,0;;35,0;2023-09-30;00:00:00;2023-09-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for September 2023;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;630;mg/L;35,0;35,0;35,0;2023-10-05;23:55:00;2023-10-10;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for October 2023;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;630;mg/L;35,0;;35,0;2023-10-31;00:00:00;2023-10-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for October 2023;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;660;mg/L;35,0;35,0;35,0;2023-11-06;23:55:00;2023-11-07;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2023;34,1372;-118,27422;Los Angeles River
RSW-LAGT650;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;724;mg/L;35,0;35,0;35,0;2023-11-07;07:30:00;2023-11-08;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2023;34,1377;-118,27532;Los Angeles River
RSW-LAGT654(a);Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;692;mg/L;35,0;35,0;35,0;2023-11-07;08:15:00;2023-11-08;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2023;34,13;-118,27314;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;660;mg/L;35,0;;35,0;2023-11-30;00:00:00;2023-11-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2023;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;626;mg/L;35,0;35,0;35,0;2023-12-03;23:55:00;2023-12-05;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2023;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;626;mg/L;35,0;;35,0;2023-12-31;00:00:00;2023-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2023;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;598;mg/L;35,0;35,0;35,0;2024-01-05;23:55:00;2024-01-08;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for January 2024;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;598;mg/L;35,0;;35,0;2024-01-31;00:00:00;2024-01-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for January 2024;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;624;mg/L;35,0;35,0;35,0;2024-02-01;23:55:00;2024-02-02;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2024;34,1372;-118,27422;Los Angeles River
RSW-LAGT650;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;1100;mg/L;35,0;35,0;35,0;2024-02-13;07:30:00;2024-02-13;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2024;34,1377;-118,27532;Los Angeles River
RSW-LAGT654(a);Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;1090;mg/L;35,0;35,0;35,0;2024-02-13;08:00:00;2024-02-13;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2024;34,13;-118,27314;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;624;mg/L;35,0;;35,0;2024-02-29;00:00:00;2024-02-29;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2024;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;718;mg/L;35,0;35,0;35,0;2024-03-06;23:55:00;2024-03-07;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for March 2024;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;718;mg/L;35,0;;35,0;2024-03-31;00:00:00;2024-03-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for March 2024;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;680;mg/L;35,0;35,0;35,0;2024-04-02;23:55:00;2024-04-04;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for April 2024;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;680;mg/L;35,0;;35,0;2024-04-30;00:00:00;2024-04-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for April 2024;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;730;mg/L;35,0;35,0;35,0;2024-05-01;23:55:00;2024-05-07;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for May 2024;34,1372;-118,27422;Los Angeles River
RSW-LAGT650;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;994;mg/L;35,0;35,0;35,0;2024-05-07;07:20:00;2024-05-07;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for May 2024;34,1377;-118,27532;Los Angeles River
RSW-LAGT654(a);Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;980;mg/L;35,0;35,0;35,0;2024-05-07;08:25:00;2024-05-07;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for May 2024;34,13;-118,27314;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;730;mg/L;35,0;;35,0;2024-05-31;00:00:00;2024-05-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for May 2024;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;732;mg/L;35,0;35,0;35,0;2024-06-08;23:59:00;2024-06-11;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2024;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;732;mg/L;35,0;;35,0;2024-06-30;00:00:00;2024-06-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2024;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;688;mg/L;35,0;35,0;35,0;2024-07-01;23:55:00;2024-07-02;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for July 2024;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;688;mg/L;35,0;;35,0;2024-07-31;00:00:00;2024-07-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for July 2024;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;684;mg/L;35,0;35,0;35,0;2024-08-04;23:55:00;2024-08-06;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for August 2024;34,1372;-118,27422;Los Angeles River
RSW-LAGT650;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;818;mg/L;35,0;35,0;35,0;2024-08-06;07:52:00;2024-08-06;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for August 2024;34,1377;-118,27532;Los Angeles River
RSW-LAGT654(a);Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;798;mg/L;35,0;35,0;35,0;2024-08-06;08:21:00;2024-08-06;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for August 2024;34,13;-118,27314;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;684;mg/L;35,0;;35,0;2024-08-31;00:00:00;2024-08-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for August 2024;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;718;mg/L;35,0;35,0;35,0;2024-09-01;23:55:00;2024-09-03;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for September 2024;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;718;mg/L;35,0;;35,0;2024-09-30;00:00:00;2024-09-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for September 2024;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;788;mg/L;35,0;35,0;35,0;2024-10-01;23:55:00;2024-10-07;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for October 2024;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;788;mg/L;35,0;;35,0;2024-10-31;00:00:00;2024-10-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for October 2024;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;702;mg/L;35,0;35,0;35,0;2024-11-04;23:55:00;2024-11-05;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2024;34,1372;-118,27422;Los Angeles River
RSW-LAGT650;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;736;mg/L;35,0;35,0;35,0;2024-11-05;08:30:00;2024-11-05;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2024;34,1377;-118,27532;Los Angeles River
RSW-LAGT654(a);Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;732;mg/L;35,0;35,0;35,0;2024-11-05;09:00:00;2024-11-05;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2024;34,13;-118,27314;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;702;mg/L;35,0;;35,0;2024-11-30;00:00:00;2024-11-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2024;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;740;mg/L;35,0;35,0;35,0;2024-12-06;23:55:00;2024-12-09;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2024;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;740;mg/L;35,0;;35,0;2024-12-31;00:00:00;2024-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2024;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;704;mg/L;35,0;35,0;35,0;2025-01-06;23:55:00;2025-01-07;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for January 2025;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;704;mg/L;35,0;;35,0;2025-01-31;00:00:00;2025-01-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for January 2025;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;772;mg/L;35,0;35,0;35,0;2025-02-04;23:55:00;2025-02-10;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2025;34,1372;-118,27422;Los Angeles River
RSW-LAGT650;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;852;mg/L;35,0;35,0;35,0;2025-02-04;07:45:00;2025-02-10;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2025;34,1377;-118,27532;Los Angeles River
RSW-LAGT654(a);Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;812;mg/L;35,0;35,0;35,0;2025-02-04;08:15:00;2025-02-10;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2025;34,13;-118,27314;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;772;mg/L;35,0;;35,0;2025-02-28;00:00:00;2025-02-28;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2025;34,1372;-118,27422;Los Angeles River
