Location;Parameter;Analytical Method;Calculated Method;Qual;Result;Units;MDL;ML;RL;Sampling Date;Sampling Time;Analysis Date;Analysis Time;Review Priority Indicator;QA Codes;Comments;Facility Name;Report Name;Latitude;Longitude;Receiving Water Body
EFF-001A;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Monthly Average (Mean);ND;;lb/day;;;;2019-12-31;00:00:00;2019-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2019;34,1372;-118,27422;Los Angeles River
EFF-001A;Ammonia, Total (as N);;Monthly Average (Mean);=;143,2;lb/day;;;;2019-12-31;00:00:00;2019-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2019;34,1372;-118,27422;Los Angeles River
EFF-001A;Chloride;;Monthly Average (Mean);=;157,0;mg/L;0,1;;2,0;2019-12-31;00:00:00;2019-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2019;34,1372;-118,27422;Los Angeles River
EFF-001A;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;ND;;mg/L;3,0;3,0;3,0;2020-12-31;23:55:00;2021-01-06;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2020;34,1372;-118,27422;Los Angeles River
EFF-001A;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Daily Discharge;ND;;lb/day;;;;2020-12-31;00:00:00;2020-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2020;34,1372;-118,27422;Los Angeles River
EFF-001A;Ammonia, Total (as N);;Monthly Average (Mean);=;1,72;mg/L;0,05;;0,1;2020-12-31;00:00:00;2020-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2020;34,1372;-118,27422;Los Angeles River
EFF-001A;Chloride;;Monthly Average (Mean);=;130,0;mg/L;0,2;;5,0;2020-12-31;00:00:00;2020-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2020;34,1372;-118,27422;Los Angeles River
EFF-001A;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Monthly Average (Mean);ND;;lb/day;;;;2020-12-31;00:00:00;2020-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2020;34,1372;-118,27422;Los Angeles River
EFF-001A;Chloride;;Monthly Average (Mean);=;9897,0;lb/day;;;;2020-12-31;00:00:00;2020-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2020;34,1372;-118,27422;Los Angeles River
EFF-001A;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Monthly Average (Mean);ND;;mg/L;3,0;;3,0;2020-12-31;00:00:00;2020-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2020;34,1372;-118,27422;Los Angeles River
EFF-001A;Ammonia, Total (as N);;Monthly Average (Mean);=;130,9;lb/day;;;;2020-12-31;00:00:00;2020-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2020;34,1372;-118,27422;Los Angeles River
EFF-001A;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;ND;;mg/L;3,0;3,0;3,0;2021-12-31;23:55:00;2022-01-06;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2021;34,1372;-118,27422;Los Angeles River
EFF-001A;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Monthly Average (Mean);ND;;lb/day;;;;2021-12-31;00:00:00;2021-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2021;34,1372;-118,27422;Los Angeles River
EFF-001A;Ammonia, Total (as N);;Monthly Average (Mean);=;76,8;lb/day;;;;2021-12-31;00:00:00;2021-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2021;34,1372;-118,27422;Los Angeles River
EFF-001A;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Monthly Average (Mean);ND;;mg/L;3,0;;3,0;2021-12-31;00:00:00;2021-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2021;34,1372;-118,27422;Los Angeles River
EFF-001A;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Daily Discharge;ND;;lb/day;;;;2021-12-31;00:00:00;2021-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2021;34,1372;-118,27422;Los Angeles River
EFF-001A;Chloride;;Monthly Average (Mean);=;10738,0;lb/day;;;;2021-12-31;00:00:00;2021-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2021;34,1372;-118,27422;Los Angeles River
EFF-001A;Ammonia, Total (as N);;Monthly Average (Mean);=;1,08;mg/L;0,05;;0,1;2021-12-31;00:00:00;2021-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2021;34,1372;-118,27422;Los Angeles River
EFF-001A;Chloride;;Monthly Average (Mean);=;151,0;mg/L;0,3;;10,0;2021-12-31;00:00:00;2021-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2021;34,1372;-118,27422;Los Angeles River
EFF-001A;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;3,0;mg/L;3,0;3,0;3,0;2022-12-31;23:55:00;2023-01-06;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2022;34,1372;-118,27422;Los Angeles River
EFF-001A;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Weekly Average (Mean);ND;;lb/day;;;;2022-12-31;00:00:00;2022-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2022;34,1372;-118,27422;Los Angeles River
EFF-001A;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Daily Discharge;=;260,0;lb/day;;;;2022-12-31;00:00:00;2022-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2022;34,1372;-118,27422;Los Angeles River
EFF-001A;Chloride;;Monthly Average (Mean);=;11164,0;lb/day;;;;2022-12-31;00:00:00;2022-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2022;34,1372;-118,27422;Los Angeles River
EFF-001A;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Weekly Average (Mean);ND;;mg/L;3,0;;3,0;2022-12-31;00:00:00;2022-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2022;34,1372;-118,27422;Los Angeles River
EFF-001A;Ammonia, Total (as N);;Monthly Average (Mean);=;95,6;lb/day;;;;2022-12-31;00:00:00;2022-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2022;34,1372;-118,27422;Los Angeles River
EFF-001A;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Monthly Average (Mean);=;240,0;lb/day;;;;2022-12-31;00:00:00;2022-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2022;34,1372;-118,27422;Los Angeles River
EFF-001A;Ammonia, Total (as N);;Monthly Average (Mean);=;1,19;mg/L;0,1;;1,0;2022-12-31;00:00:00;2022-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2022;34,1372;-118,27422;Los Angeles River
EFF-001A;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Monthly Average (Mean);=;3,0;mg/L;3,0;;3,0;2022-12-31;00:00:00;2022-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2022;34,1372;-118,27422;Los Angeles River
EFF-001A;Chloride;;Monthly Average (Mean);=;139,0;mg/L;2,0;;10,0;2022-12-31;00:00:00;2022-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2022;34,1372;-118,27422;Los Angeles River
EFF-001A;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;3,0;mg/L;3,0;3,0;3,0;2023-12-31;23:55:00;2024-01-06;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2023;34,1372;-118,27422;Los Angeles River
EFF-001A;Ammonia, Total (as N);;Monthly Average (Mean);=;88,7;lb/day;;;;2023-12-31;00:00:00;2023-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2023;34,1372;-118,27422;Los Angeles River
EFF-001A;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Monthly Average (Mean);ND;;lb/day;;;;2023-12-31;00:00:00;2023-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2023;34,1372;-118,27422;Los Angeles River
EFF-001A;Chloride;;Monthly Average (Mean);=;7570,0;lb/day;;;;2023-12-31;00:00:00;2023-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2023;34,1372;-118,27422;Los Angeles River
EFF-001A;Ammonia, Total (as N);;Monthly Average (Mean);=;1,36;mg/L;0,04;;0,1;2023-12-31;00:00:00;2023-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2023;34,1372;-118,27422;Los Angeles River
EFF-001A;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Daily Discharge;=;250,0;lb/day;;;;2023-12-31;00:00:00;2023-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2023;34,1372;-118,27422;Los Angeles River
EFF-001A;Chloride;;Monthly Average (Mean);=;116,0;mg/L;0,9;;5,0;2023-12-31;00:00:00;2023-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2023;34,1372;-118,27422;Los Angeles River
EFF-001A;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Monthly Average (Mean);ND;;mg/L;3,0;;3,0;2023-12-31;00:00:00;2023-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2023;34,1372;-118,27422;Los Angeles River
EFF-001A;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;3,0;mg/L;3,0;3,0;3,0;2024-12-31;23:55:00;2025-01-06;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2024;34,1372;-118,27422;Los Angeles River
EFF-001A;Chloride;;Monthly Average (Mean);=;12770,0;lb/day;;;;2024-12-31;00:00:00;2024-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2024;34,1372;-118,27422;Los Angeles River
EFF-001A;Ammonia, Total (as N);;Monthly Average (Mean);=;136,6;lb/day;;;;2024-12-31;00:00:00;2024-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2024;34,1372;-118,27422;Los Angeles River
EFF-001A;Ammonia, Total (as N);;Monthly Average (Mean);=;1,54;mg/L;0,08;;0,1;2024-12-31;00:00:00;2024-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2024;34,1372;-118,27422;Los Angeles River
EFF-001A;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Daily Discharge;=;250,0;lb/day;;;;2024-12-31;00:00:00;2024-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2024;34,1372;-118,27422;Los Angeles River
EFF-001A;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Monthly Average (Mean);ND;;mg/L;3,0;;3,0;2024-12-31;00:00:00;2024-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2024;34,1372;-118,27422;Los Angeles River
EFF-001A;Chloride;;Monthly Average (Mean);=;144,0;mg/L;0,8;;5,0;2024-12-31;00:00:00;2024-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2024;34,1372;-118,27422;Los Angeles River
EFF-001A;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Monthly Average (Mean);ND;;lb/day;;;;2024-12-31;00:00:00;2024-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2024;34,1372;-118,27422;Los Angeles River
EFF-001A;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;ND;;mg/L;3,0;3,0;3,0;2025-12-31;23:55:00;2026-01-06;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2025;34,1372;-118,27422;Los Angeles River
EFF-001A;Ammonia, Total (as N);;Monthly Average (Mean);=;1,94;mg/L;0,1;;0,1;2025-12-31;00:00:00;2025-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2025;34,1372;-118,27422;Los Angeles River
EFF-001A;Ammonia, Total (as N);;Monthly Average (Mean);=;136,3;lb/day;;;;2025-12-31;00:00:00;2025-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2025;34,1372;-118,27422;Los Angeles River
EFF-001A;Chloride;;Monthly Average (Mean);=;152,0;mg/L;1,0;;5,0;2025-12-31;00:00:00;2025-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2025;34,1372;-118,27422;Los Angeles River
EFF-001A;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Monthly Average (Mean);ND;;mg/L;3,0;;3,0;2025-12-31;00:00:00;2025-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2025;34,1372;-118,27422;Los Angeles River
EFF-001A;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Daily Discharge;ND;;lb/day;;;;2025-12-31;00:00:00;2025-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2025;34,1372;-118,27422;Los Angeles River
EFF-001A;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);;Monthly Average (Mean);ND;;lb/day;;;;2025-12-31;00:00:00;2025-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2025;34,1372;-118,27422;Los Angeles River
EFF-001A;Chloride;;Monthly Average (Mean);=;10682,0;lb/day;;;;2025-12-31;00:00:00;2025-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2025;34,1372;-118,27422;Los Angeles River
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;893,0;mg/L;3,0;3,0;3,0;2012-01-01;00:00:00;2012-01-02;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for January 2012;;;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;953,0;mg/L;3,0;3,0;3,0;2013-01-01;00:00:00;2013-01-02;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for January 2013;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;848,0;mg/L;3,0;3,0;3,0;2014-01-01;00:00:00;2014-01-02;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for January 2014;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;897,0;mg/L;3,0;3,0;3,0;2015-01-01;00:00:00;2015-01-02;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for January 2015;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;942,0;mg/L;3,0;3,0;3,0;2016-01-01;00:00:00;2016-01-02;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for January 2016;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;1690,0;mg/L;3,0;3,0;3,0;2017-01-01;23:55:00;2017-01-07;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for January 2017;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;1050,0;mg/L;3,0;3,0;3,0;2018-01-01;23:55:00;2018-01-07;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for January 2018;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;1130,0;mg/L;3,0;3,0;3,0;2019-01-01;23:55:00;2019-01-07;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for January 2019;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;2160,0;mg/L;3,0;3,0;3,0;2020-01-01;23:55:00;2020-01-07;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for January 2020;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;886,0;mg/L;3,0;3,0;3,0;2021-01-01;23:55:00;2021-01-07;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for January 2021;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;1640,0;mg/L;3,0;3,0;3,0;2023-01-01;23:55:00;2023-01-07;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for January 2023;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;1370,0;mg/L;3,0;3,0;3,0;2024-01-01;23:55:00;2024-01-07;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for January 2024;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;1010,0;mg/L;3,0;3,0;3,0;2025-01-01;23:55:00;2025-01-07;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for January 2025;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;455,0;mg/L;3,0;3,0;3,0;2026-01-01;23:55:00;2026-01-07;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for January 2026;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;651,0;mg/L;3,0;3,0;3,0;2012-01-02;00:00:00;2012-01-03;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for January 2012;;;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;873,0;mg/L;3,0;3,0;3,0;2013-01-02;00:00:00;2013-01-03;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for January 2013;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;785,0;mg/L;3,0;3,0;3,0;2014-01-02;00:00:00;2014-01-03;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for January 2014;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;974,0;mg/L;3,0;3,0;3,0;2015-01-02;00:00:00;2015-01-03;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for January 2015;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;921,0;mg/L;3,0;3,0;3,0;2016-01-02;00:00:00;2016-01-03;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for January 2016;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;1760,0;mg/L;3,0;3,0;3,0;2017-01-02;23:55:00;2017-01-08;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for January 2017;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;759,0;mg/L;3,0;3,0;3,0;2018-01-02;23:55:00;2018-01-08;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for January 2018;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;1281,0;mg/L;3,0;3,0;3,0;2019-01-02;23:55:00;2019-01-08;00:00:00;;J;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for January 2019;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;2540,0;mg/L;3,0;3,0;3,0;2020-01-02;23:55:00;2020-01-08;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for January 2020;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;720,0;mg/L;3,0;3,0;3,0;2021-01-02;23:55:00;2021-01-08;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for January 2021;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;402,0;mg/L;3,0;3,0;3,0;2022-01-02;23:55:00;2022-01-08;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for January 2022;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;2445,0;mg/L;3,0;3,0;3,0;2023-01-02;23:55:00;2023-01-08;00:00:00;;J;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for January 2023;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;1790,0;mg/L;3,0;3,0;3,0;2024-01-02;23:55:00;2024-01-08;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for January 2024;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;1450,0;mg/L;3,0;3,0;3,0;2025-01-02;23:55:00;2025-01-08;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for January 2025;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;496,0;mg/L;3,0;3,0;3,0;2026-01-02;23:55:00;2026-01-08;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for January 2026;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;1190,0;mg/L;3,0;3,0;3,0;2012-01-03;00:00:00;2012-01-04;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for January 2012;;;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;812,0;mg/L;3,0;3,0;3,0;2013-01-03;00:00:00;2013-01-04;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for January 2013;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;707,0;mg/L;3,0;3,0;3,0;2014-01-03;00:00:00;2014-01-04;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for January 2014;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;1040,0;mg/L;3,0;3,0;3,0;2015-01-03;00:00:00;2015-01-04;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for January 2015;34,13932;-118,27339;
